Timestamp, lowerLink1, lowerLink2, lowerLink3, lowerLink4, upperLink1, upperLink2, upperLink3, upperLink4, gripLowerR, gripLowerL, gripUpperR, gripUpperL
127.0532, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495583, -0.05258854, 0.05500005, 
127.1032, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499581, 0.05495577, -0.05258851, 0.05500002, 
127.1532, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499576, 0.05495583, -0.05258853, 0.05500006, 
127.2032, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499581, 0.05495577, -0.05258851, 0.05500002, 
127.2532, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499578, 0.05495586, -0.05258847, 0.05500007, 
127.3032, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500002, 
127.3532, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499578, 0.05495587, -0.05258851, 0.05500005, 
127.4032, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500002, 
127.4532, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495587, -0.05258851, 0.05500004, 
127.5032, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499575, 0.05495584, -0.05258849, 0.05500002, 
127.5532, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495583, -0.05258854, 0.05500005, 
127.6032, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499581, 0.05495577, -0.05258851, 0.05500002, 
127.6532, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499576, 0.05495583, -0.05258853, 0.05500006, 
127.7032, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500002, 
127.7532, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499577, 0.05495584, -0.05258846, 0.05500007, 
127.8032, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500003, 
127.8532, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495587, -0.05258851, 0.05500003, 
127.9032, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499575, 0.05495584, -0.05258851, 0.055, 
127.9532, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495583, -0.05258854, 0.05500005, 
128.0032, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499581, 0.05495577, -0.05258851, 0.05500002, 
128.0532, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499576, 0.05495583, -0.05258851, 0.05500004, 
128.1032, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500002, 
128.1532, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499578, 0.05495586, -0.05258846, 0.05500007, 
128.2032, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500002, 
128.2532, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495583, -0.05258854, 0.05500005, 
128.3032, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499581, 0.05495577, -0.05258849, 0.05500002, 
128.3532, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495583, -0.05258851, 0.05500004, 
128.4032, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499581, 0.05495577, -0.05258851, 0.05500002, 
128.4532, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499578, 0.05495586, -0.05258847, 0.05500007, 
128.5032, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500003, 
128.5532, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499578, 0.05495586, -0.05258846, 0.05500007, 
128.6032, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500002, 
128.6532, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495587, -0.05258851, 0.05500003, 
128.7032, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499575, 0.05495584, -0.05258851, 0.055, 
128.7533, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495583, -0.05258854, 0.05500005, 
128.8033, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499581, 0.05495577, -0.05258851, 0.05500002, 
128.8533, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499576, 0.05495584, -0.05258851, 0.05500004, 
128.9033, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499581, 0.05495577, -0.05258851, 0.05500002, 
128.9533, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499578, 0.05495587, -0.05258846, 0.05500007, 
129.0033, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500002, 
129.0533, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495587, -0.05258851, 0.05500003, 
129.1033, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500002, 
129.1533, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495583, -0.05258854, 0.05500005, 
129.2033, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499581, 0.05495577, -0.05258851, 0.05500002, 
129.2533, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495587, -0.05258851, 0.05500004, 
129.3033, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499581, 0.05495577, -0.05258851, 0.05500002, 
129.3533, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499577, 0.05495584, -0.05258846, 0.05500007, 
129.4033, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500002, 
129.4533, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495587, -0.05258851, 0.05500003, 
129.5033, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500002, 
129.5533, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495587, -0.05258854, 0.05500005, 
129.6033, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499581, 0.05495577, -0.05258851, 0.05500002, 
129.6533, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499576, 0.05495584, -0.05258854, 0.05500005, 
129.7033, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500003, 
129.7533, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499578, 0.05495587, -0.05258846, 0.05500007, 
129.8033, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500003, 
129.8533, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495587, -0.05258854, 0.05500005, 
129.9033, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500002, 
129.9533, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495583, -0.05258854, 0.05500005, 
130.0033, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499581, 0.05495577, -0.05258851, 0.05500002, 
130.0533, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499576, 0.05495583, -0.05258851, 0.05500004, 
130.1033, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500002, 
130.1533, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499578, 0.05495587, -0.05258846, 0.05500007, 
130.2033, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500002, 
130.2533, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495588, -0.05258851, 0.05500003, 
130.3033, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499575, 0.05495584, -0.05258849, 0.05500002, 
130.3533, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495587, -0.05258854, 0.05500005, 
130.4034, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500002, 
130.4534, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499576, 0.05495583, -0.05258854, 0.05500005, 
130.5034, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500003, 
130.5534, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499578, 0.05495587, -0.05258849, 0.05500004, 
130.6034, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500002, 
130.6534, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495587, -0.05258854, 0.05500005, 
130.7034, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499581, 0.05495577, -0.05258849, 0.05500002, 
130.7534, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495587, -0.05258851, 0.05500003, 
130.8034, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499581, 0.05495577, -0.05258851, 0.05500002, 
130.8534, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499576, 0.05495583, -0.05258854, 0.05500005, 
130.9034, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500002, 
130.9534, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499577, 0.05495584, -0.05258851, 0.05500005, 
131.0034, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500002, 
131.0534, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495583, -0.05258851, 0.05500004, 
131.1034, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499581, 0.05495577, -0.05258849, 0.05500003, 
131.1534, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495583, -0.05258854, 0.05500005, 
131.2034, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499581, 0.05495577, -0.05258851, 0.05500002, 
131.2534, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499576, 0.05495583, -0.05258854, 0.05500005, 
131.3034, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500002, 
131.3534, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499578, 0.05495586, -0.05258846, 0.05500007, 
131.4034, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500002, 
131.4534, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495587, -0.05258851, 0.05500004, 
131.5034, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499581, 0.05495577, -0.05258851, 0.05500002, 
131.5534, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495583, -0.05258854, 0.05500005, 
131.6034, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499581, 0.05495577, -0.05258851, 0.05500003, 
131.6534, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499578, 0.05495586, -0.05258846, 0.05500007, 
131.7034, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500003, 
131.7534, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499577, 0.05495584, -0.05258846, 0.05500007, 
131.8034, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495577, -0.05258851, 0.05500002, 
131.8534, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495587, -0.05258853, 0.05500006, 
131.9034, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499581, 0.05495577, -0.05258849, 0.05500003, 
131.9534, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495583, -0.05258854, 0.05500005, 
132.0034, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499581, 0.05495577, -0.05258851, 0.05500002, 
132.0535, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499578, 0.05495587, -0.05258846, 0.05500007, 
132.1035, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500003, 
132.1535, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499578, 0.05495587, -0.05258851, 0.05500005, 
132.2035, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499575, 0.05495584, -0.05258849, 0.05500002, 
132.2535, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495587, -0.05258854, 0.05500005, 
132.3035, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499581, 0.05495577, -0.05258851, 0.05500002, 
132.3535, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499578, 0.05495586, -0.05258847, 0.05500007, 
132.4035, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500002, 
132.4535, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499578, 0.05495586, -0.05258853, 0.05500006, 
132.5035, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500002, 
132.5535, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495587, -0.05258854, 0.05500005, 
132.6035, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499581, 0.05495577, -0.05258851, 0.055, 
132.6535, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495587, -0.05258853, 0.05500006, 
132.7035, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499581, 0.05495577, -0.05258851, 0.05500002, 
132.7535, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499576, 0.05495583, -0.05258854, 0.05500005, 
132.8035, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500002, 
132.8535, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499577, 0.05495584, -0.05258849, 0.05500004, 
132.9035, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500002, 
132.9535, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495587, -0.05258851, 0.05500004, 
133.0035, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499581, 0.05495577, -0.05258849, 0.05500002, 
133.0535, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495587, -0.05258854, 0.05500005, 
133.1035, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499581, 0.05495577, -0.05258851, 0.05500003, 
133.1535, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499576, 0.05495583, -0.05258854, 0.05500005, 
133.2035, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500002, 
133.2535, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499578, 0.05495586, -0.05258853, 0.05500006, 
133.3035, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500002, 
133.3535, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495587, -0.05258851, 0.05500004, 
133.4035, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495577, -0.05258851, 0.05500003, 
133.4535, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495583, -0.05258853, 0.05500006, 
133.5035, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499581, 0.05495577, -0.05258851, 0.05500002, 
133.5535, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499576, 0.05495583, -0.05258851, 0.05500004, 
133.6035, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499581, 0.05495577, -0.05258851, 0.05500002, 
133.6535, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499578, 0.05495587, -0.05258853, 0.055, 
133.7036, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500002, 
133.7536, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495587, -0.05258851, 0.05500004, 
133.8036, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500002, 
133.8536, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495583, -0.05258851, 0.05500004, 
133.9036, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499581, 0.05495577, -0.05258851, 0.05500002, 
133.9536, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499576, 0.05495583, -0.05258854, 0.05500005, 
134.0036, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500003, 
134.0536, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499578, 0.05495586, -0.05258846, 0.05500007, 
134.1036, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500002, 
134.1536, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495587, -0.05258851, 0.05500003, 
134.2036, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500002, 
134.2536, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495583, -0.05258854, 0.05500005, 
134.3036, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499581, 0.05495577, -0.05258851, 0.05500002, 
134.3536, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495583, -0.05258851, 0.05500004, 
134.4036, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499581, 0.05495577, -0.05258851, 0.05500002, 
134.4536, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499578, 0.05495587, -0.05258846, 0.05500007, 
134.5036, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500002, 
134.5536, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495587, -0.05258851, 0.05500004, 
134.6036, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499576, 0.05495581, -0.05258851, 0.05500002, 
134.6536, -0.7947357, 0.8191528, 0.179307, 0.04834562, 0.7929031, -0.7758512, 0.145024, -0.007557276, -0.05499573, 0.05495583, -0.05258854, 0.05500005, 
134.7036, -0.7947357, 0.8191528, 0.1793071, 0.04834562, 0.7929031, -0.7758512, 0.1450239, -0.007557276, -0.05499581, 0.05495577, -0.05258851, 0.05500002, 
